datetime,00060_Minimum,00060_Minimum_cd,site_no,00060_Mean,00060_Mean_cd
2022-07-03 00:00:00+00:00,0.28,P,08061480,1.93,P
2022-07-04 00:00:00+00:00,0.28,P,08061480,1.94,P
2022-07-05 00:00:00+00:00,0.29,P,08061480,1.86,P
2022-07-06 00:00:00+00:00,0.53,P,08061480,2.22,P
2022-07-07 00:00:00+00:00,0.54,P,08061480,2.41,P
2022-07-08 00:00:00+00:00,0.16,P,08061480,2.11,P
2022-07-09 00:00:00+00:00,0.56,P,08061480,2.49,P
2022-07-10 00:00:00+00:00,0.92,P,08061480,2.93,P
2022-07-11 00:00:00+00:00,0.93,P,08061480,3.0,P
2022-07-12 00:00:00+00:00,0.95,P,08061480,3.11,P
2022-07-13 00:00:00+00:00,0.96,P,08061480,2.58,P
2022-07-14 00:00:00+00:00,0.61,P,08061480,2.72,P
2022-07-15 00:00:00+00:00,0.34,P,08061480,2.04,P
2022-07-16 00:00:00+00:00,0.63,P,08061480,2.53,P
2022-07-17 00:00:00+00:00,0.35,P,08061480,2.2,P
2022-07-18 00:00:00+00:00,0.36,P,08061480,2.53,P
2022-07-19 00:00:00+00:00,0.66,P,08061480,2.41,P
2022-07-20 00:00:00+00:00,0.1,P,08061480,2.14,P
2022-07-21 00:00:00+00:00,0.68,P,08061480,1.75,P
2022-07-22 00:00:00+00:00,0.11,P,08061480,1.67,P
2022-07-23 00:00:00+00:00,0.7,P,08061480,2.52,P
2022-07-24 00:00:00+00:00,0.4,P,08061480,2.45,P
2022-07-25 00:00:00+00:00,0.72,P,08061480,2.6,P
2022-07-26 00:00:00+00:00,0.73,P,08061480,2.37,P
2022-07-27 00:00:00+00:00,0.42,P,08061480,2.01,P
2022-07-28 00:00:00+00:00,0.43,P,08061480,1.47,P
2022-07-29 00:00:00+00:00,0.07,P,08061480,1.14,P
2022-07-30 00:00:00+00:00,0.24,P,08061480,1.13,P
2022-07-31 00:00:00+00:00,0.13,P,08061480,2.02,P
2022-08-01 00:00:00+00:00,0.25,P,08061480,1.27,P
2022-08-02 00:00:00+00:00,0.13,P,08061480,0.94,P
2022-08-03 00:00:00+00:00,0.13,P,08061480,0.85,P
2022-08-04 00:00:00+00:00,0.26,P,08061480,0.76,P
2022-08-05 00:00:00+00:00,0.01,P,08061480,0.28,P
2022-08-06 00:00:00+00:00,0.07,P,08061480,0.42,P
2022-08-07 00:00:00+00:00,0.08,P,08061480,0.49,P
2022-08-08 00:00:00+00:00,0.04,P,08061480,0.43,P
2022-08-09 00:00:00+00:00,0.04,P,08061480,0.48,P
2022-08-10 00:00:00+00:00,0.08,P,08061480,5.8,P
2022-08-11 00:00:00+00:00,0.04,P,08061480,0.5,P
2022-08-12 00:00:00+00:00,0.03,P,08061480,0.9,P
2022-08-13 00:00:00+00:00,0.16,P,08061480,2.08,P
2022-08-14 00:00:00+00:00,0.31,P,08061480,2.8,P
2022-08-15 00:00:00+00:00,0.58,P,08061480,2.52,P
2022-08-16 00:00:00+00:00,0.59,P,08061480,2.37,P
2022-08-17 00:00:00+00:00,0.6,P,08061480,3.03,P
2022-08-18 00:00:00+00:00,0.18,P,08061480,0.96,P
2022-08-19 00:00:00+00:00,0.05,P,08061480,0.67,P
2022-08-20 00:00:00+00:00,0.09,P,08061480,1.07,P
2022-08-21 00:00:00+00:00,0.05,P,08061480,4.31,P
2022-08-22 00:00:00+00:00,5.18,P,08061480,22.5,P
2022-08-23 00:00:00+00:00,0.84,P,08061480,2.44,P
2022-08-24 00:00:00+00:00,0.27,P,08061480,1.07,P
2022-08-25 00:00:00+00:00,0.27,P,08061480,0.91,P
2022-08-26 00:00:00+00:00,0.14,P,08061480,1.2,P
2022-08-27 00:00:00+00:00,0.14,P,08061480,1.22,P
2022-08-28 00:00:00+00:00,0.04,P,08061480,0.42,P
2022-08-29 00:00:00+00:00,0.04,P,08061480,0.4,P
2022-08-30 00:00:00+00:00,0.04,P,08061480,1.11,P
2022-08-31 00:00:00+00:00,0.07,P,08061480,0.53,P
2022-09-01 00:00:00+00:00,0.07,P,08061480,0.94,P
2022-09-02 00:00:00+00:00,0.04,P,08061480,7.83,P
2022-09-03 00:00:00+00:00,0.84,P,08061480,1.48,P
2022-09-04 00:00:00+00:00,0.27,P,08061480,14.3,P
2022-09-05 00:00:00+00:00,1.95,P,08061480,3.37,P
2022-09-06 00:00:00+00:00,0.5,P,08061480,1.16,P
2022-09-07 00:00:00+00:00,0.27,P,08061480,0.86,P
2022-09-08 00:00:00+00:00,0.14,P,08061480,0.74,P
2022-09-09 00:00:00+00:00,0.14,P,08061480,0.84,P
2022-09-10 00:00:00+00:00,0.14,P,08061480,0.91,P
2022-09-11 00:00:00+00:00,0.14,P,08061480,1.28,P
2022-09-12 00:00:00+00:00,0.14,P,08061480,1.4,P
2022-09-13 00:00:00+00:00,0.14,P,08061480,1.48,P
2022-09-14 00:00:00+00:00,0.27,P,08061480,1.65,P
2022-09-15 00:00:00+00:00,0.27,P,08061480,2.55,P
2022-09-16 00:00:00+00:00,0.27,P,08061480,1.89,P
2022-09-17 00:00:00+00:00,0.5,P,08061480,2.65,P
2022-09-18 00:00:00+00:00,0.5,P,08061480,2.95,P
2022-09-19 00:00:00+00:00,0.27,P,08061480,1.92,P
2022-09-20 00:00:00+00:00,0.27,P,08061480,1.83,P
