datetime,00060_left vel meter_Maximum,00060_left vel meter_Maximum_cd,site_no,00060_right vel meter_Maximum,00060_right vel meter_Maximum_cd,00060_Maximum,00060_Maximum_cd,00060_left vel meter_Minimum,00060_left vel meter_Minimum_cd,00060_right vel meter_Minimum,00060_right vel meter_Minimum_cd,00060_Minimum,00060_Minimum_cd,00060_left vel meter_Mean,00060_left vel meter_Mean_cd,00060_right vel meter_Mean,00060_right vel meter_Mean_cd,00060_Mean,00060_Mean_cd
2020-01-18 00:00:00+00:00,65.5,A,08188590,46.8,A,55.0,A,37.3,A,7.97,A,22.6,A,55.5,A,34.5,A,45.0,A
2020-01-19 00:00:00+00:00,44.3,A,08188590,15.7,A,29.6,A,34.5,A,7.97,A,22.6,A,39.8,A,12.3,A,26.1,A
2020-01-20 00:00:00+00:00,83.2,A,08188590,76.2,A,78.4,A,38.0,A,9.7,A,24.7,A,63.3,A,46.3,A,54.8,A
2020-01-21 00:00:00+00:00,67.0,A,08188590,43.4,A,53.8,A,59.2,A,33.9,A,48.5,A,63.4,A,38.5,A,51.0,A
2020-01-22 00:00:00+00:00,67.7,A,08188590,46.0,A,56.1,A,59.9,A,34.7,A,48.6,A,64.2,A,39.1,A,51.6,A
2020-01-23 00:00:00+00:00,67.7,A,08188590,44.2,A,54.4,A,60.6,A,35.6,A,49.2,A,64.6,A,39.1,A,51.9,A
2020-01-24 00:00:00+00:00,83.9,A,08188590,76.2,A,78.6,A,3.36,A,5.38,A,6.53,A,47.4,A,36.9,A,42.1,A
2020-01-25 00:00:00+00:00,65.5,A,08188590,50.3,A,54.5,A,2.65,A,4.52,A,7.04,A,21.0,A,20.2,A,20.6,A
2020-01-26 00:00:00+00:00,65.5,A,08188590,46.8,A,55.4,A,2.65,A,5.38,A,6.02,A,24.6,A,22.5,A,23.5,A
2020-01-27 00:00:00+00:00,104.0,A,08188590,96.9,A,97.5,A,4.06,A,8.83,A,7.86,A,56.4,A,53.2,A,54.8,A
2020-01-28 00:00:00+00:00,83.9,A,08188590,69.3,A,73.8,A,76.1,A,53.7,A,67.3,A,80.1,A,60.3,A,70.2,A
2020-01-29 00:00:00+00:00,83.2,A,08188590,65.8,A,74.2,A,75.4,A,54.6,A,65.0,A,79.9,A,59.8,A,69.8,A
2020-01-30 00:00:00+00:00,83.9,A,08188590,65.8,A,74.5,A,75.4,A,54.6,A,66.6,A,79.5,A,59.2,A,69.4,A
2020-01-31 00:00:00+00:00,83.9,A,08188590,63.2,A,72.8,A,74.7,A,53.7,A,65.5,A,79.7,A,58.3,A,69.0,A
2020-02-01 00:00:00+00:00,83.9,A,08188590,62.4,A,72.7,A,76.1,A,52.0,A,65.7,A,79.9,A,57.8,A,68.8,A
2020-02-02 00:00:00+00:00,85.3,A,08188590,62.4,A,73.1,A,74.7,A,54.6,A,65.7,A,79.8,A,58.2,A,69.0,A
2020-02-03 00:00:00+00:00,83.9,A,08188590,69.3,A,72.6,A,76.8,A,53.7,A,66.4,A,80.0,A,58.7,A,69.3,A
2020-02-04 00:00:00+00:00,84.6,A,08188590,63.2,A,71.9,A,76.1,A,53.7,A,66.8,A,80.0,A,58.2,A,69.1,A
2020-02-05 00:00:00+00:00,83.9,A,08188590,63.2,A,71.9,A,74.7,A,54.6,A,65.8,A,79.5,A,58.6,A,69.0,A
2020-02-06 00:00:00+00:00,83.2,A,08188590,65.0,A,73.0,A,76.1,A,54.6,A,66.1,A,79.8,A,58.5,A,69.2,A
2020-02-07 00:00:00+00:00,85.3,A,08188590,64.1,A,72.6,A,75.4,A,54.6,A,66.2,A,79.8,A,58.4,A,69.1,A
2020-02-08 00:00:00+00:00,84.6,A,08188590,63.2,A,72.2,A,76.1,A,54.6,A,65.8,A,79.9,A,58.5,A,69.2,A
2020-02-09 00:00:00+00:00,83.9,A,08188590,63.2,A,72.3,A,76.8,A,54.6,A,66.9,A,79.8,A,59.1,A,69.5,A
2020-02-10 00:00:00+00:00,83.9,A,08188590,63.2,A,72.1,A,76.1,A,52.9,A,65.6,A,80.0,A,57.9,A,69.0,A
2020-02-11 00:00:00+00:00,83.2,A,08188590,62.4,A,71.1,A,45.0,A,33.9,A,44.2,A,69.2,A,48.3,A,58.7,A
2020-02-12 00:00:00+00:00,66.2,A,08188590,46.0,A,54.5,A,57.8,A,35.6,A,47.7,A,61.6,A,41.8,A,51.7,A
2020-02-13 00:00:00+00:00,64.1,A,08188590,45.1,A,53.9,A,38.0,A,3.65,A,24.0,A,47.9,A,20.4,A,34.2,A
2020-02-14 00:00:00+00:00,45.8,A,08188590,15.7,A,29.0,A,35.9,A,7.97,A,22.6,A,40.8,A,12.1,A,26.4,A
2020-02-15 00:00:00+00:00,64.1,A,08188590,47.7,A,55.5,A,38.0,A,8.83,A,24.5,A,49.8,A,24.9,A,37.3,A
2020-02-16 00:00:00+00:00,65.5,A,08188590,47.7,A,55.8,A,38.0,A,8.83,A,24.3,A,49.7,A,25.4,A,37.6,A
2020-02-17 00:00:00+00:00,106.0,A,08188590,91.7,A,96.4,A,35.9,A,8.83,A,23.2,A,79.9,A,58.5,A,69.2,A
2020-02-18 00:00:00+00:00,104.0,A,08188590,89.1,A,95.4,A,69.8,A,37.3,A,53.6,A,88.4,A,68.5,A,78.4,A
2020-02-19 00:00:00+00:00,85.3,A,08188590,65.8,A,73.4,A,76.1,A,53.7,A,66.2,A,80.4,A,58.9,A,69.7,A
2020-02-20 00:00:00+00:00,84.6,A,08188590,64.1,A,73.9,A,25.3,A,19.2,A,24.7,A,53.1,A,40.3,A,46.7,A
2020-02-21 00:00:00+00:00,68.4,A,08188590,44.2,A,56.3,A,-5.12,A,-28.3,A,-16.4,A,43.7,A,26.0,A,34.9,A
2020-02-22 00:00:00+00:00,74.0,A,08188590,42.5,A,55.9,A,-5.12,A,-28.3,A,-16.4,A,27.5,A,15.1,A,21.3,A
2020-02-23 00:00:00+00:00,14.7,A,08188590,16.6,A,13.9,A,3.36,A,7.11,A,7.16,A,9.08,A,12.1,A,10.6,A
2020-02-24 00:00:00+00:00,90.3,A,08188590,77.1,A,82.8,A,6.89,A,8.83,A,8.65,A,58.8,A,51.5,A,55.1,A
2020-02-25 00:00:00+00:00,138.0,A,08188590,115.0,A,125.0,A,77.6,A,65.0,A,73.3,A,96.4,A,83.7,A,90.0,A
2020-02-26 00:00:00+00:00,102.0,A,08188590,97.8,A,97.2,A,78.3,A,67.6,A,73.3,A,90.6,A,85.0,A,87.8,A
2020-02-27 00:00:00+00:00,100.0,A,08188590,97.8,A,98.3,A,27.4,A,20.9,A,24.6,A,81.7,A,75.5,A,78.6,A
2020-02-28 00:00:00+00:00,33.7,A,08188590,27.8,A,30.4,A,26.7,A,20.9,A,24.2,A,29.7,A,24.8,A,27.2,A
2020-02-29 00:00:00+00:00,33.7,A,08188590,30.4,A,31.2,A,27.4,A,20.9,A,25.4,A,30.1,A,25.4,A,27.7,A
2020-03-01 00:00:00+00:00,33.0,A,08188590,29.6,A,30.2,A,27.4,A,20.1,A,24.5,A,30.3,A,25.5,A,27.9,A
2020-03-02 00:00:00+00:00,101.0,A,08188590,97.8,A,98.9,A,28.1,A,20.9,A,25.2,A,70.8,A,66.6,A,68.7,A
2020-03-03 00:00:00+00:00,101.0,A,08188590,99.5,A,99.1,A,79.0,A,56.3,A,68.4,A,93.7,A,86.5,A,90.1,A
2020-03-04 00:00:00+00:00,86.0,A,08188590,65.0,A,73.1,A,76.1,A,53.7,A,67.2,A,80.7,A,59.2,A,70.0,A
2020-03-05 00:00:00+00:00,85.3,A,08188590,85.7,A,79.7,A,27.4,A,19.2,A,23.3,A,64.2,A,55.9,A,60.0,A
2020-03-06 00:00:00+00:00,34.5,A,08188590,28.7,A,30.7,A,26.7,A,19.2,A,24.0,A,31.0,A,24.0,A,27.5,A
2020-03-07 00:00:00+00:00,35.9,A,08188590,30.4,A,30.2,A,28.1,A,19.2,A,24.1,A,31.3,A,24.3,A,27.8,A
2020-03-08 00:00:00+00:00,86.0,A,08188590,63.2,A,73.3,A,9.01,A,-10.2,A,0.21,A,38.7,A,24.4,A,31.6,A
2020-03-09 00:00:00+00:00,103.0,A,08188590,99.5,A,99.1,A,28.1,A,19.2,A,25.8,A,78.0,A,71.4,A,74.7,A
2020-03-10 00:00:00+00:00,105.0,A,08188590,104.0,A,102.0,A,29.5,A,21.8,A,26.4,A,81.9,A,70.6,A,76.2,A
2020-03-11 00:00:00+00:00,83.2,A,08188590,65.0,A,73.4,A,76.1,A,53.7,A,65.6,A,79.9,A,59.0,A,69.4,A
2020-03-12 00:00:00+00:00,83.2,A,08188590,65.0,A,73.4,A,30.9,A,5.38,A,23.3,A,55.0,A,27.5,A,41.2,A
2020-03-13 00:00:00+00:00,47.9,A,08188590,14.9,A,30.0,A,39.4,A,4.52,A,22.7,A,42.5,A,10.6,A,26.6,A
2020-03-14 00:00:00+00:00,46.5,A,08188590,14.9,A,29.5,A,37.3,A,6.24,A,22.6,A,42.3,A,10.7,A,26.5,A
2020-03-15 00:00:00+00:00,68.4,A,08188590,51.2,A,59.8,A,-1.59,A,-23.1,A,-12.4,A,38.5,A,13.1,A,25.8,A
2020-03-16 00:00:00+00:00,76.1,A,08188590,76.2,A,73.9,A,9.01,A,-6.71,A,1.15,A,64.0,A,57.1,A,60.6,A
2020-03-17 00:00:00+00:00,75.4,A,08188590,75.3,A,73.6,A,68.4,A,65.0,A,68.2,A,71.6,A,70.8,A,71.2,A
2020-03-18 00:00:00+00:00,99.5,A,08188590,96.9,A,97.3,A,68.4,A,65.0,A,68.4,A,77.3,A,76.1,A,76.7,A
2020-03-19 00:00:00+00:00,75.4,A,08188590,75.3,A,75.0,A,67.7,A,65.8,A,67.8,A,71.6,A,70.9,A,71.2,A
2020-03-20 00:00:00+00:00,76.8,A,08188590,76.2,A,74.2,A,28.1,A,20.9,A,25.4,A,61.5,A,59.1,A,60.3,A
2020-03-21 00:00:00+00:00,33.7,A,08188590,28.7,A,30.4,A,27.4,A,20.1,A,24.4,A,31.2,A,24.3,A,27.8,A
2020-03-22 00:00:00+00:00,34.5,A,08188590,29.6,A,31.3,A,27.4,A,20.1,A,25.0,A,31.2,A,24.5,A,27.8,A
2020-03-23 00:00:00+00:00,76.8,A,08188590,77.9,A,75.6,A,27.4,A,20.1,A,24.6,A,54.6,A,52.2,A,53.4,A
2020-03-24 00:00:00+00:00,76.1,A,08188590,76.2,A,75.3,A,68.4,A,66.7,A,69.0,A,72.3,A,71.6,A,71.9,A
2020-03-25 00:00:00+00:00,74.7,A,08188590,76.2,A,73.7,A,9.72,A,-36.1,A,-12.1,A,25.5,A,8.77,A,17.1,A
2020-03-26 00:00:00+00:00,68.4,A,08188590,50.3,A,58.5,A,9.72,A,-23.1,A,0.05,A,32.4,A,13.8,A,23.1,A
2020-03-27 00:00:00+00:00,74.7,A,08188590,77.9,A,75.3,A,54.9,A,43.4,A,50.0,A,64.9,A,60.0,A,62.4,A
2020-03-28 00:00:00+00:00,76.1,A,08188590,77.1,A,76.2,A,67.7,A,67.6,A,68.7,A,71.7,A,72.3,A,72.0,A
2020-03-29 00:00:00+00:00,75.4,A,08188590,77.1,A,74.5,A,66.2,A,65.0,A,68.2,A,71.3,A,71.8,A,71.5,A
2020-03-30 00:00:00+00:00,98.8,A,08188590,100.0,A,99.2,A,66.2,A,65.8,A,67.1,A,79.8,A,79.6,A,79.7,A
2020-03-31 00:00:00+00:00,102.0,A,08188590,100.0,A,99.6,A,92.4,A,90.0,A,92.3,A,95.7,A,95.2,A,95.5,A
2020-04-01 00:00:00+00:00,99.5,A,08188590,102.0,A,99.7,A,91.0,A,89.1,A,92.0,A,95.1,A,94.6,A,94.9,A
2020-04-02 00:00:00+00:00,100.0,A,08188590,100.0,A,98.0,A,65.5,A,66.7,A,68.2,A,79.0,A,79.7,A,79.3,A
2020-04-03 00:00:00+00:00,74.7,A,08188590,77.1,A,74.6,A,54.2,A,42.5,A,49.6,A,63.0,A,56.4,A,59.7,A
2020-04-04 00:00:00+00:00,64.1,A,08188590,49.4,A,55.4,A,52.8,A,39.9,A,47.8,A,57.6,A,45.9,A,51.8,A
2020-04-05 00:00:00+00:00,61.3,A,08188590,52.9,A,55.7,A,53.5,A,39.1,A,48.4,A,57.6,A,46.7,A,52.1,A
2020-04-06 00:00:00+00:00,62.0,A,08188590,52.0,A,55.7,A,26.7,A,18.3,A,24.7,A,41.1,A,32.3,A,36.7,A
2020-04-07 00:00:00+00:00,62.0,A,08188590,52.9,A,56.4,A,27.4,A,20.9,A,25.4,A,49.1,A,39.4,A,44.3,A
2020-04-08 00:00:00+00:00,63.4,A,08188590,52.9,A,56.6,A,36.6,A,11.4,A,25.4,A,56.4,A,42.6,A,49.5,A
2020-04-09 00:00:00+00:00,64.1,A,08188590,51.2,A,55.8,A,38.0,A,10.6,A,24.6,A,51.7,A,34.2,A,42.9,A
2020-04-10 00:00:00+00:00,62.0,A,08188590,52.9,A,54.9,A,53.5,A,39.9,A,48.1,A,57.8,A,46.2,A,52.0,A
2020-04-11 00:00:00+00:00,61.3,A,08188590,52.9,A,56.2,A,34.5,A,11.4,A,24.4,A,47.2,A,28.5,A,37.9,A
2020-04-12 00:00:00+00:00,62.0,A,08188590,51.2,A,55.3,A,35.2,A,11.4,A,24.4,A,51.0,A,34.4,A,42.7,A
2020-04-13 00:00:00+00:00,77.6,A,08188590,77.1,A,74.7,A,53.5,A,43.4,A,49.7,A,66.6,A,62.5,A,64.5,A
2020-04-14 00:00:00+00:00,100.0,A,08188590,99.5,A,98.1,A,67.0,A,67.6,A,68.6,A,81.2,A,82.3,A,81.7,A
2020-04-15 00:00:00+00:00,75.4,A,08188590,77.1,A,73.9,A,66.2,A,64.1,A,67.7,A,70.8,A,71.5,A,71.2,A
2020-04-16 00:00:00+00:00,74.7,A,08188590,77.9,A,74.6,A,68.4,A,65.0,A,67.5,A,71.1,A,72.0,A,71.6,A
2020-04-17 00:00:00+00:00,74.7,A,08188590,77.1,A,74.7,A,67.7,A,65.8,A,67.5,A,71.1,A,71.7,A,71.4,A
2020-04-18 00:00:00+00:00,76.1,A,08188590,77.1,A,74.7,A,53.5,A,40.8,A,47.2,A,62.9,A,56.4,A,59.7,A
2020-04-19 00:00:00+00:00,62.0,A,08188590,50.3,A,55.4,A,53.5,A,41.7,A,49.1,A,57.7,A,46.5,A,52.1,A
2020-04-20 00:00:00+00:00,63.4,A,08188590,52.0,A,56.2,A,53.5,A,39.1,A,48.4,A,58.2,A,46.4,A,52.3,A
2020-04-21 00:00:00+00:00,75.4,A,08188590,77.1,A,74.4,A,54.9,A,43.4,A,49.9,A,67.5,A,64.5,A,66.0,A
2020-04-22 00:00:00+00:00,75.4,A,08188590,77.1,A,75.0,A,8.3,A,-12.8,A,-0.93,A,35.9,A,22.9,A,29.4,A
2020-04-23 00:00:00+00:00,123.0,A,08188590,123.0,A,121.0,A,11.1,A,-12.8,A,-0.03,A,76.1,A,69.1,A,72.6,A
2020-04-24 00:00:00+00:00,101.0,A,08188590,102.0,A,99.0,A,67.7,A,67.6,A,69.4,A,81.6,A,81.7,A,81.7,A
2020-04-25 00:00:00+00:00,76.1,A,08188590,77.1,A,75.0,A,6.18,A,-10.2,A,-0.26,A,63.9,A,61.2,A,62.5,A
2020-04-26 00:00:00+00:00,76.1,A,08188590,77.9,A,75.3,A,19.6,A,-2.39,A,17.2,A,71.2,A,70.1,A,70.7,A
2020-04-27 00:00:00+00:00,75.4,A,08188590,76.2,A,75.1,A,68.4,A,65.8,A,68.2,A,72.0,A,71.7,A,71.9,A
2020-04-28 00:00:00+00:00,78.3,A,08188590,77.1,A,75.0,A,68.4,A,64.1,A,68.9,A,72.4,A,71.8,A,72.1,A
2020-04-29 00:00:00+00:00,91.0,A,08188590,120.0,A,106.0,A,27.4,A,19.2,A,24.2,A,67.7,A,63.7,A,65.7,A
2020-04-30 00:00:00+00:00,77.6,A,08188590,76.2,A,75.7,A,66.2,A,65.0,A,68.6,A,72.8,A,72.0,A,72.4,A
2020-05-01 00:00:00+00:00,100.0,A,08188590,100.0,A,98.1,A,68.4,A,67.6,A,69.0,A,83.4,A,82.0,A,82.7,A
2020-05-02 00:00:00+00:00,76.1,A,08188590,76.2,A,75.0,A,67.7,A,65.0,A,68.9,A,72.7,A,70.8,A,71.7,A
2020-05-03 00:00:00+00:00,76.8,A,08188590,74.5,A,74.6,A,68.4,A,65.8,A,67.8,A,72.7,A,70.8,A,71.7,A
2020-05-04 00:00:00+00:00,101.0,A,08188590,99.5,A,98.0,A,68.4,A,67.6,A,69.7,A,88.6,A,87.1,A,87.9,A
2020-05-05 00:00:00+00:00,101.0,A,08188590,99.5,A,99.1,A,89.6,A,88.3,A,90.1,A,95.0,A,93.3,A,94.2,A
2020-05-06 00:00:00+00:00,98.8,A,08188590,138.0,A,115.0,A,39.4,A,7.11,A,23.3,A,80.4,A,79.5,A,79.9,A
2020-05-07 00:00:00+00:00,135.0,A,08188590,150.0,A,112.0,A,9.72,A,-11.0,A,1.43,A,37.7,A,27.7,A,32.7,A
2020-05-08 00:00:00+00:00,18.2,A,08188590,-3.26,A,6.41,A,9.72,A,-11.0,A,-0.22,A,14.5,A,-6.95,A,3.78,A
2020-05-09 00:00:00+00:00,100.0,A,08188590,108.0,A,102.0,A,10.4,A,-11.0,A,1.54,A,65.7,A,57.1,A,61.4,A
2020-05-10 00:00:00+00:00,100.0,A,08188590,100.0,A,97.8,A,69.8,A,70.1,A,70.8,A,90.8,A,90.2,A,90.5,A
2020-05-11 00:00:00+00:00,76.1,A,08188590,77.1,A,75.9,A,68.4,A,66.7,A,69.6,A,72.0,A,72.4,A,72.2,A
2020-05-12 00:00:00+00:00,104.0,A,08188590,103.0,A,104.0,A,69.8,A,68.4,A,70.2,A,84.2,A,83.7,A,84.0,A
2020-05-13 00:00:00+00:00,122.0,A,08188590,123.0,A,109.0,A,26.0,A,0.2,A,22.6,A,72.9,A,73.8,A,73.3,A
2020-05-14 00:00:00+00:00,84.6,A,08188590,86.6,A,76.3,A,14.7,A,-6.71,A,3.98,A,65.8,A,53.5,A,59.7,A
2020-05-15 00:00:00+00:00,63.4,A,08188590,52.0,A,57.0,A,55.6,A,32.2,A,45.7,A,59.3,A,46.6,A,53.0,A
2020-05-16 00:00:00+00:00,63.4,A,08188590,52.9,A,57.1,A,55.6,A,37.3,A,48.2,A,59.1,A,46.1,A,52.6,A
2020-05-17 00:00:00+00:00,63.4,A,08188590,54.6,A,58.0,A,54.2,A,40.8,A,48.8,A,58.9,A,45.8,A,52.3,A
2020-05-18 00:00:00+00:00,60.6,A,08188590,46.8,A,52.7,A,35.2,A,9.7,A,23.5,A,43.8,A,22.7,A,33.3,A
2020-05-19 00:00:00+00:00,64.1,A,08188590,52.0,A,56.7,A,35.9,A,12.3,A,24.1,A,50.7,A,33.4,A,42.1,A
2020-05-20 00:00:00+00:00,42.2,A,08188590,19.2,A,29.5,A,34.5,A,11.4,A,23.6,A,38.8,A,15.4,A,27.1,A
2020-05-21 00:00:00+00:00,64.1,A,08188590,52.9,A,56.9,A,36.6,A,10.6,A,23.9,A,52.3,A,35.4,A,43.9,A
2020-05-22 00:00:00+00:00,62.7,A,08188590,48.6,A,54.1,A,35.9,A,12.3,A,24.5,A,44.4,A,23.3,A,33.9,A
2020-05-23 00:00:00+00:00,62.7,A,08188590,50.3,A,55.6,A,35.2,A,11.4,A,24.9,A,50.3,A,32.7,A,41.5,A
2020-05-24 00:00:00+00:00,44.3,A,08188590,20.9,A,31.2,A,35.2,A,10.6,A,24.0,A,39.3,A,16.0,A,27.6,A
2020-05-25 00:00:00+00:00,63.4,A,08188590,52.0,A,56.7,A,35.9,A,10.6,A,23.9,A,50.0,A,32.3,A,41.2,A
2020-05-26 00:00:00+00:00,63.4,A,08188590,52.0,A,55.5,A,35.2,A,7.11,A,22.5,A,47.6,A,28.5,A,38.1,A
2020-05-27 00:00:00+00:00,64.1,A,08188590,49.4,A,55.7,A,55.6,A,38.2,A,48.6,A,59.2,A,44.4,A,51.8,A
2020-05-28 00:00:00+00:00,70.5,A,08188590,52.0,A,58.7,A,35.9,A,11.4,A,24.4,A,55.0,A,38.0,A,46.5,A
2020-05-29 00:00:00+00:00,63.4,A,08188590,51.2,A,56.1,A,35.9,A,13.2,A,25.3,A,53.5,A,37.1,A,45.3,A
2020-05-30 00:00:00+00:00,63.4,A,08188590,52.0,A,56.6,A,54.9,A,39.9,A,48.1,A,59.6,A,46.4,A,53.0,A
2020-05-31 00:00:00+00:00,66.2,A,08188590,53.7,A,58.3,A,57.8,A,39.1,A,50.5,A,60.8,A,47.1,A,53.9,A
2020-06-01 00:00:00+00:00,64.8,A,08188590,51.2,A,56.6,A,35.2,A,10.6,A,23.7,A,46.2,A,26.1,A,36.2,A
2020-06-02 00:00:00+00:00,64.1,A,08188590,52.0,A,57.2,A,35.2,A,9.7,A,22.8,A,45.5,A,25.9,A,35.7,A
2020-06-03 00:00:00+00:00,62.7,A,08188590,53.7,A,55.7,A,35.9,A,13.2,A,25.7,A,47.5,A,29.3,A,38.4,A
2020-06-04 00:00:00+00:00,65.5,A,08188590,52.0,A,58.3,A,35.2,A,10.6,A,25.1,A,43.9,A,23.2,A,33.5,A
2020-06-05 00:00:00+00:00,62.7,A,08188590,51.2,A,56.5,A,34.5,A,9.7,A,24.9,A,44.5,A,23.0,A,33.7,A
2020-06-06 00:00:00+00:00,43.6,A,08188590,22.7,A,30.8,A,35.2,A,10.6,A,24.3,A,39.3,A,16.5,A,27.9,A
2020-06-07 00:00:00+00:00,64.1,A,08188590,53.7,A,57.4,A,35.2,A,12.3,A,25.0,A,49.7,A,31.6,A,40.7,A
2020-06-08 00:00:00+00:00,44.3,A,08188590,20.1,A,30.9,A,35.2,A,11.4,A,24.0,A,39.8,A,15.5,A,27.6,A
2020-06-09 00:00:00+00:00,64.8,A,08188590,52.0,A,56.9,A,36.6,A,10.6,A,24.4,A,53.0,A,35.7,A,44.4,A
2020-06-10 00:00:00+00:00,64.1,A,08188590,52.9,A,56.5,A,54.2,A,40.8,A,50.1,A,59.8,A,46.4,A,53.1,A
2020-06-11 00:00:00+00:00,65.5,A,08188590,50.3,A,56.4,A,55.6,A,39.9,A,49.4,A,59.5,A,45.6,A,52.6,A
2020-06-12 00:00:00+00:00,64.1,A,08188590,50.3,A,56.3,A,35.9,A,10.6,A,23.2,A,47.5,A,27.1,A,37.3,A
2020-06-13 00:00:00+00:00,64.1,A,08188590,51.2,A,56.3,A,34.5,A,11.4,A,24.4,A,49.3,A,30.6,A,39.9,A
2020-06-14 00:00:00+00:00,63.4,A,08188590,52.0,A,56.0,A,34.5,A,10.6,A,24.0,A,47.6,A,28.6,A,38.1,A
2020-06-15 00:00:00+00:00,64.1,A,08188590,49.4,A,55.3,A,35.2,A,9.7,A,23.3,A,44.8,A,24.2,A,34.5,A
2020-06-16 00:00:00+00:00,64.1,A,08188590,48.6,A,56.3,A,9.01,A,-15.3,A,-1.05,A,33.2,A,12.3,A,22.8,A
2020-06-17 00:00:00+00:00,64.8,A,08188590,53.7,A,58.6,A,9.72,A,-9.3,A,0.64,A,42.6,A,26.3,A,34.5,A
2020-06-18 00:00:00+00:00,76.8,A,08188590,77.1,A,75.9,A,10.4,A,-9.3,A,1.78,A,53.9,A,41.5,A,47.7,A
2020-06-19 00:00:00+00:00,102.0,A,08188590,102.0,A,101.0,A,12.5,A,-10.2,A,2.05,A,65.6,A,54.7,A,60.1,A
2020-06-20 00:00:00+00:00,64.8,A,08188590,50.3,A,55.6,A,55.6,A,41.7,A,49.7,A,59.7,A,45.6,A,52.7,A
2020-06-21 00:00:00+00:00,64.1,A,08188590,50.3,A,54.9,A,36.6,A,11.4,A,25.4,A,47.8,A,26.3,A,37.0,A
2020-06-22 00:00:00+00:00,96.6,A,08188590,101.0,A,98.5,A,38.0,A,10.6,A,24.6,A,60.2,A,48.4,A,54.3,A
2020-06-23 00:00:00+00:00,77.6,A,08188590,78.8,A,77.8,A,54.9,A,41.7,A,49.6,A,64.6,A,55.2,A,59.9,A
2020-06-24 00:00:00+00:00,63.4,A,08188590,51.2,A,56.2,A,55.6,A,39.9,A,49.4,A,59.9,A,45.9,A,52.9,A
2020-06-25 00:00:00+00:00,64.1,A,08188590,51.2,A,57.3,A,54.9,A,40.8,A,49.4,A,59.8,A,45.7,A,52.7,A
2020-06-26 00:00:00+00:00,61.3,A,08188590,49.4,A,54.7,A,33.0,A,11.4,A,24.4,A,46.1,A,25.2,A,35.6,A
2020-06-27 00:00:00+00:00,79.0,A,08188590,81.4,A,78.1,A,35.2,A,11.4,A,24.0,A,49.9,A,32.8,A,41.4,A
2020-06-28 00:00:00+00:00,64.8,A,08188590,50.3,A,56.5,A,35.2,A,12.3,A,25.0,A,48.8,A,30.2,A,39.5,A
2020-06-29 00:00:00+00:00,63.4,A,08188590,52.9,A,58.2,A,36.6,A,11.4,A,25.6,A,48.2,A,28.6,A,38.4,A
2020-06-30 00:00:00+00:00,64.1,A,08188590,51.2,A,57.2,A,35.9,A,11.4,A,24.9,A,53.3,A,36.0,A,44.6,A
2020-07-01 00:00:00+00:00,64.1,A,08188590,47.7,A,54.7,A,33.0,A,2.62,A,18.7,A,43.1,A,19.4,A,31.2,A
2020-07-02 00:00:00+00:00,64.8,A,08188590,50.3,A,56.3,A,37.3,A,12.3,A,25.9,A,55.5,A,38.6,A,47.0,A
2020-07-03 00:00:00+00:00,104.0,A,08188590,77.1,A,84.3,A,23.9,A,7.11,A,15.5,A,66.8,A,54.5,A,60.6,A
2020-07-04 00:00:00+00:00,64.1,A,08188590,52.0,A,57.0,A,54.9,A,40.8,A,48.2,A,60.0,A,46.6,A,53.3,A
2020-07-05 00:00:00+00:00,65.5,A,08188590,52.0,A,57.3,A,56.4,A,39.9,A,49.2,A,60.3,A,46.6,"A, e",53.5,"A, e"
2020-07-06 00:00:00+00:00,88.9,A,08188590,67.4,"A, e",78.1,"A, e",55.6,A,45.2,"A, e",50.6,"A, e",64.0,A,49.9,"A, e",56.9,"A, e"
2020-07-07 00:00:00+00:00,87.4,A,08188590,67.5,"A, e",77.3,"A, e",78.3,A,67.1,"A, e",72.8,"A, e",81.9,A,67.2,"A, e",74.6,"A, e"
2020-07-08 00:00:00+00:00,87.4,A,08188590,67.5,"A, e",77.4,"A, e",54.9,A,45.7,"A, e",50.4,"A, e",67.5,A,53.6,"A, e",60.5,"A, e"
2020-07-09 00:00:00+00:00,86.0,A,08188590,77.9,A,77.9,A,54.9,A,41.7,A,50.5,A,68.0,A,54.1,"A, e",61.1,"A, e"
2020-07-10 00:00:00+00:00,64.8,A,08188590,52.9,A,57.8,A,53.5,A,40.8,A,47.6,A,59.5,A,46.1,A,52.8,A
2020-07-11 00:00:00+00:00,64.1,A,08188590,48.6,A,56.0,A,53.5,A,40.8,A,48.9,A,59.2,A,45.5,A,52.3,A
2020-07-12 00:00:00+00:00,86.0,A,08188590,78.8,A,77.4,A,55.6,A,40.8,A,49.1,A,73.1,A,58.4,A,65.8,A
2020-07-13 00:00:00+00:00,86.7,A,08188590,72.7,A,78.0,A,55.6,A,42.5,A,49.1,A,76.8,A,61.4,A,69.1,A
2020-07-14 00:00:00+00:00,113.0,A,08188590,94.3,A,102.0,A,52.8,A,39.9,A,48.5,A,93.3,A,76.4,A,84.8,A
2020-07-15 00:00:00+00:00,111.0,A,08188590,91.7,A,98.8,A,54.2,A,39.9,A,47.4,A,85.2,A,69.0,A,77.1,A
2020-07-16 00:00:00+00:00,111.0,A,08188590,93.5,A,99.9,A,79.0,A,60.6,A,70.2,A,94.0,A,77.2,A,85.6,A
2020-07-17 00:00:00+00:00,111.0,A,08188590,94.3,A,101.0,A,78.3,A,61.5,A,71.5,A,88.7,A,72.7,A,80.7,A
