datetime,00060_from dcp_Maximum,00060_from dcp_Maximum_cd,site_no,00060_from dcp_Minimum,00060_from dcp_Minimum_cd,00060_from dcp_Mean,00060_from dcp_Mean_cd
2018-12-23 00:00:00+00:00,511.0,A,08049300,439.0,A,480.0,A
2018-12-24 00:00:00+00:00,509.0,A,08049300,429.0,A,474.0,A
2018-12-25 00:00:00+00:00,501.0,A,08049300,419.0,A,461.0,A
2018-12-26 00:00:00+00:00,7610.0,A,08049300,427.0,A,1110.0,A
2018-12-27 00:00:00+00:00,10700.0,A,08049300,3270.0,A,7580.0,A
2018-12-28 00:00:00+00:00,3270.0,A,08049300,1790.0,A,2290.0,A
2018-12-29 00:00:00+00:00,1790.0,A,08049300,1640.0,A,1720.0,A
2018-12-30 00:00:00+00:00,1640.0,A,08049300,1470.0,A,1530.0,A
2018-12-31 00:00:00+00:00,4000.0,A,08049300,1480.0,A,2850.0,A
2019-01-01 00:00:00+00:00,2540.0,A,08049300,1770.0,A,2020.0,A
2019-01-02 00:00:00+00:00,5620.0,A,08049300,1640.0,A,2900.0,A
2019-01-03 00:00:00+00:00,6150.0,A,08049300,4110.0,A,5140.0,A
2019-01-04 00:00:00+00:00,5320.0,A,08049300,2850.0,A,3730.0,A
2019-01-05 00:00:00+00:00,2850.0,A,08049300,2210.0,A,2480.0,A
2019-01-06 00:00:00+00:00,2220.0,A,08049300,1930.0,A,2050.0,A
2019-01-07 00:00:00+00:00,1930.0,A,08049300,1790.0,A,1840.0,A
2019-01-08 00:00:00+00:00,2010.0,A,08049300,1820.0,A,1900.0,A
2019-01-09 00:00:00+00:00,2580.0,A,08049300,1990.0,A,2100.0,A
2019-01-10 00:00:00+00:00,2800.0,A,08049300,2580.0,A,2760.0,A
2019-01-11 00:00:00+00:00,2960.0,A,08049300,2660.0,A,2730.0,"A, e"
2019-01-12 00:00:00+00:00,3520.0,A,08049300,2960.0,A,3220.0,A
2019-01-13 00:00:00+00:00,3000.0,A,08049300,2210.0,A,2530.0,A
2019-01-14 00:00:00+00:00,2220.0,A,08049300,1910.0,A,2020.0,A
2019-01-15 00:00:00+00:00,1920.0,A,08049300,1620.0,A,1830.0,A
2019-01-16 00:00:00+00:00,1620.0,A,08049300,1220.0,A,1310.0,A
2019-01-17 00:00:00+00:00,1300.0,A,08049300,1190.0,A,1260.0,A
2019-01-18 00:00:00+00:00,1270.0,A,08049300,1160.0,A,1210.0,A
2019-01-19 00:00:00+00:00,1450.0,A,08049300,1160.0,A,1280.0,A
2019-01-20 00:00:00+00:00,1400.0,A,08049300,1070.0,A,1160.0,A
2019-01-21 00:00:00+00:00,1110.0,A,08049300,1010.0,A,1070.0,A
2019-01-22 00:00:00+00:00,1100.0,A,08049300,993.0,A,1050.0,A
2019-01-23 00:00:00+00:00,1000.0,A,08049300,666.0,A,807.0,A
2019-01-24 00:00:00+00:00,669.0,A,08049300,502.0,A,567.0,A
2019-01-25 00:00:00+00:00,551.0,A,08049300,456.0,A,503.0,A
2019-01-26 00:00:00+00:00,481.0,A,08049300,367.0,A,429.0,A
2019-01-27 00:00:00+00:00,431.0,A,08049300,360.0,A,399.0,A
2019-01-28 00:00:00+00:00,421.0,A,08049300,340.0,A,384.0,A
2019-01-29 00:00:00+00:00,399.0,A,08049300,318.0,A,363.0,A
2019-01-30 00:00:00+00:00,392.0,A,08049300,325.0,A,358.0,A
2019-01-31 00:00:00+00:00,390.0,A,08049300,287.0,A,355.0,A
2019-02-01 00:00:00+00:00,399.0,A,08049300,336.0,A,371.0,A
2019-02-02 00:00:00+00:00,431.0,A,08049300,327.0,A,391.0,A
2019-02-03 00:00:00+00:00,436.0,A,08049300,353.0,A,397.0,A
2019-02-04 00:00:00+00:00,431.0,A,08049300,360.0,A,400.0,A
2019-02-05 00:00:00+00:00,421.0,A,08049300,356.0,A,393.0,A
2019-02-06 00:00:00+00:00,412.0,A,08049300,356.0,A,389.0,A
2019-02-07 00:00:00+00:00,605.0,A,08049300,397.0,A,508.0,A
2019-02-08 00:00:00+00:00,548.0,A,08049300,431.0,A,479.0,A
2019-02-09 00:00:00+00:00,433.0,A,08049300,357.0,A,399.0,A
2019-02-10 00:00:00+00:00,468.0,A,08049300,359.0,A,407.0,A
2019-02-11 00:00:00+00:00,668.0,A,08049300,375.0,A,477.0,A
2019-02-12 00:00:00+00:00,895.0,A,08049300,623.0,A,751.0,A
2019-02-13 00:00:00+00:00,626.0,A,08049300,444.0,A,526.0,A
2019-02-14 00:00:00+00:00,482.0,A,08049300,414.0,A,450.0,A
2019-02-15 00:00:00+00:00,468.0,A,08049300,418.0,A,449.0,A
2019-02-16 00:00:00+00:00,473.0,A,08049300,413.0,A,447.0,A
2019-02-17 00:00:00+00:00,470.0,A,08049300,382.0,A,429.0,A
2019-02-18 00:00:00+00:00,452.0,A,08049300,375.0,A,416.0,A
2019-02-19 00:00:00+00:00,1280.0,A,08049300,365.0,A,563.0,A
2019-02-20 00:00:00+00:00,1320.0,A,08049300,617.0,A,903.0,A
2019-02-21 00:00:00+00:00,623.0,A,08049300,479.0,A,526.0,A
2019-02-22 00:00:00+00:00,502.0,A,08049300,436.0,A,470.0,A
2019-02-23 00:00:00+00:00,502.0,A,08049300,425.0,A,477.0,A
2019-02-24 00:00:00+00:00,496.0,A,08049300,425.0,A,454.0,A
2019-02-25 00:00:00+00:00,452.0,A,08049300,350.0,A,389.0,A
2019-02-26 00:00:00+00:00,377.0,A,08049300,317.0,A,354.0,A
2019-02-27 00:00:00+00:00,372.0,A,08049300,327.0,A,352.0,A
2019-02-28 00:00:00+00:00,374.0,A,08049300,314.0,A,349.0,A
2019-03-01 00:00:00+00:00,369.0,A,08049300,312.0,A,342.0,A
2019-03-02 00:00:00+00:00,353.0,A,08049300,291.0,A,327.0,A
2019-03-03 00:00:00+00:00,380.0,A,08049300,303.0,A,337.0,A
2019-03-04 00:00:00+00:00,382.0,A,08049300,309.0,A,344.0,A
2019-03-05 00:00:00+00:00,356.0,A,08049300,294.0,A,326.0,A
2019-03-06 00:00:00+00:00,343.0,A,08049300,283.0,A,317.0,A
2019-03-07 00:00:00+00:00,336.0,A,08049300,287.0,A,320.0,A
2019-03-08 00:00:00+00:00,408.0,A,08049300,305.0,A,350.0,A
2019-03-09 00:00:00+00:00,1620.0,A,08049300,394.0,A,894.0,A
2019-03-10 00:00:00+00:00,1220.0,A,08049300,452.0,A,670.0,A
2019-03-11 00:00:00+00:00,452.0,A,08049300,337.0,A,378.0,A
2019-03-12 00:00:00+00:00,701.0,A,08049300,311.0,A,404.0,A
2019-03-13 00:00:00+00:00,7020.0,A,08049300,692.0,A,3840.0,"A, e"
2019-03-14 00:00:00+00:00,3220.0,A,08049300,959.0,A,1520.0,A
2019-03-15 00:00:00+00:00,959.0,A,08049300,798.0,A,863.0,A
2019-03-16 00:00:00+00:00,1250.0,A,08049300,920.0,A,1120.0,A
2019-03-17 00:00:00+00:00,1230.0,A,08049300,1080.0,A,1140.0,A
2019-03-18 00:00:00+00:00,1180.0,A,08049300,1070.0,A,1130.0,A
2019-03-19 00:00:00+00:00,1170.0,A,08049300,1010.0,A,1100.0,A
2019-03-20 00:00:00+00:00,1380.0,A,08049300,1140.0,A,1310.0,A
2019-03-21 00:00:00+00:00,1380.0,A,08049300,1290.0,A,1340.0,A
2019-03-22 00:00:00+00:00,1360.0,A,08049300,1260.0,A,1310.0,A
2019-03-23 00:00:00+00:00,1320.0,A,08049300,1220.0,A,1270.0,A
2019-03-24 00:00:00+00:00,1360.0,A,08049300,1240.0,A,1300.0,A
2019-03-25 00:00:00+00:00,1780.0,A,08049300,1280.0,A,1570.0,A
2019-03-26 00:00:00+00:00,1280.0,A,08049300,737.0,A,925.0,A
2019-03-27 00:00:00+00:00,737.0,A,08049300,531.0,A,607.0,A
2019-03-28 00:00:00+00:00,562.0,A,08049300,451.0,A,489.0,A
2019-03-29 00:00:00+00:00,464.0,A,08049300,376.0,A,415.0,A
2019-03-30 00:00:00+00:00,400.0,A,08049300,325.0,A,368.0,A
2019-03-31 00:00:00+00:00,390.0,A,08049300,332.0,A,364.0,A
2019-04-01 00:00:00+00:00,381.0,A,08049300,294.0,A,334.0,A
2019-04-02 00:00:00+00:00,342.0,A,08049300,279.0,A,313.0,A
2019-04-03 00:00:00+00:00,334.0,A,08049300,273.0,A,308.0,A
2019-04-04 00:00:00+00:00,325.0,A,08049300,270.0,A,304.0,A
2019-04-05 00:00:00+00:00,345.0,A,08049300,277.0,A,311.0,A
2019-04-06 00:00:00+00:00,2170.0,A,08049300,265.0,A,877.0,A
2019-04-07 00:00:00+00:00,1770.0,A,08049300,552.0,A,860.0,A
2019-04-08 00:00:00+00:00,555.0,A,08049300,407.0,A,448.0,A
2019-04-09 00:00:00+00:00,415.0,A,08049300,325.0,A,370.0,A
2019-04-10 00:00:00+00:00,381.0,A,08049300,298.0,A,335.0,A
2019-04-11 00:00:00+00:00,345.0,A,08049300,251.0,A,308.0,A
2019-04-12 00:00:00+00:00,329.0,A,08049300,263.0,A,300.0,A
2019-04-13 00:00:00+00:00,8470.0,A,08049300,287.0,A,3410.0,A
2019-04-14 00:00:00+00:00,8040.0,A,08049300,1310.0,A,3550.0,A
2019-04-15 00:00:00+00:00,1310.0,A,08049300,833.0,A,961.0,A
2019-04-16 00:00:00+00:00,1190.0,A,08049300,913.0,A,1060.0,A
2019-04-17 00:00:00+00:00,1230.0,A,08049300,1110.0,A,1170.0,A
2019-04-18 00:00:00+00:00,6010.0,A,08049300,1230.0,A,3550.0,A
2019-04-19 00:00:00+00:00,2090.0,A,08049300,1740.0,A,1880.0,A
2019-04-20 00:00:00+00:00,2200.0,A,08049300,2090.0,A,2130.0,A
2019-04-21 00:00:00+00:00,2130.0,A,08049300,1610.0,A,1840.0,A
2019-04-22 00:00:00+00:00,1610.0,A,08049300,1180.0,A,1340.0,A
2019-04-23 00:00:00+00:00,5940.0,A,08049300,1120.0,A,1430.0,A
2019-04-24 00:00:00+00:00,16800.0,A,08049300,5940.0,A,14500.0,A
2019-04-25 00:00:00+00:00,14200.0,A,08049300,4650.0,A,8540.0,A
2019-04-26 00:00:00+00:00,4650.0,A,08049300,3340.0,A,3770.0,A
2019-04-27 00:00:00+00:00,3600.0,A,08049300,3210.0,A,3430.0,A
2019-04-28 00:00:00+00:00,4780.0,A,08049300,3150.0,A,3870.0,A
2019-04-29 00:00:00+00:00,3150.0,A,08049300,2420.0,A,2690.0,A
2019-04-30 00:00:00+00:00,3930.0,A,08049300,2710.0,A,2920.0,A
2019-05-01 00:00:00+00:00,5690.0,A,08049300,3930.0,A,4990.0,A
2019-05-02 00:00:00+00:00,13300.0,A,08049300,5220.0,A,11100.0,A
2019-05-03 00:00:00+00:00,9660.0,A,08049300,5940.0,A,6590.0,A
2019-05-04 00:00:00+00:00,8110.0,A,08049300,6150.0,A,7280.0,A
2019-05-05 00:00:00+00:00,6500.0,A,08049300,5810.0,A,6030.0,A
2019-05-06 00:00:00+00:00,6100.0,A,08049300,5690.0,A,5770.0,A
2019-05-07 00:00:00+00:00,6520.0,A,08049300,6100.0,A,6420.0,A
2019-05-08 00:00:00+00:00,16000.0,A,08049300,6440.0,A,11100.0,A
2019-05-09 00:00:00+00:00,16000.0,A,08049300,10000.0,A,13200.0,A
2019-05-10 00:00:00+00:00,10000.0,A,08049300,7940.0,A,8690.0,A
2019-05-11 00:00:00+00:00,16400.0,A,08049300,7940.0,A,12700.0,A
2019-05-12 00:00:00+00:00,16300.0,A,08049300,10200.0,A,13500.0,A
2019-05-13 00:00:00+00:00,10200.0,A,08049300,6480.0,A,7980.0,A
2019-05-14 00:00:00+00:00,6480.0,A,08049300,4720.0,A,5500.0,A
2019-05-15 00:00:00+00:00,4720.0,A,08049300,3820.0,A,4180.0,A
2019-05-16 00:00:00+00:00,4530.0,A,08049300,3930.0,A,4290.0,A
2019-05-17 00:00:00+00:00,4620.0,A,08049300,4330.0,A,4460.0,A
2019-05-18 00:00:00+00:00,12200.0,A,08049300,4490.0,A,6730.0,A
2019-05-19 00:00:00+00:00,12300.0,A,08049300,8010.0,A,10500.0,A
2019-05-20 00:00:00+00:00,8010.0,A,08049300,5610.0,A,6420.0,A
2019-05-21 00:00:00+00:00,5610.0,A,08049300,5240.0,A,5360.0,A
2019-05-22 00:00:00+00:00,5750.0,A,08049300,5320.0,A,5510.0,A
2019-05-23 00:00:00+00:00,5770.0,A,08049300,5590.0,A,5680.0,A
2019-05-24 00:00:00+00:00,5700.0,A,08049300,5270.0,A,5440.0,A
2019-05-25 00:00:00+00:00,5290.0,A,08049300,4860.0,A,5080.0,A
2019-05-26 00:00:00+00:00,4870.0,A,08049300,4670.0,A,4740.0,A
2019-05-27 00:00:00+00:00,4680.0,A,08049300,4550.0,A,4600.0,A
2019-05-28 00:00:00+00:00,4590.0,A,08049300,4480.0,A,4540.0,A
2019-05-29 00:00:00+00:00,7500.0,A,08049300,4460.0,A,5280.0,A
2019-05-30 00:00:00+00:00,7330.0,A,08049300,3600.0,A,4690.0,A
2019-05-31 00:00:00+00:00,5220.0,A,08049300,4000.0,A,4850.0,A
2019-06-01 00:00:00+00:00,8290.0,A,08049300,5170.0,A,5450.0,A
2019-06-02 00:00:00+00:00,9720.0,A,08049300,6220.0,A,8050.0,A
2019-06-03 00:00:00+00:00,6220.0,A,08049300,5470.0,A,5710.0,A
2019-06-04 00:00:00+00:00,5490.0,A,08049300,5230.0,A,5330.0,A
2019-06-05 00:00:00+00:00,5240.0,A,08049300,4870.0,A,5130.0,A
2019-06-06 00:00:00+00:00,5460.0,A,08049300,4800.0,A,5110.0,A
2019-06-07 00:00:00+00:00,4910.0,A,08049300,4410.0,A,4710.0,A
2019-06-08 00:00:00+00:00,4410.0,A,08049300,4250.0,A,4300.0,A
2019-06-09 00:00:00+00:00,4280.0,A,08049300,4180.0,A,4230.0,A
2019-06-10 00:00:00+00:00,4300.0,A,08049300,3420.0,A,4120.0,A
2019-06-11 00:00:00+00:00,3560.0,A,08049300,3260.0,A,3380.0,A
2019-06-12 00:00:00+00:00,3730.0,A,08049300,3560.0,A,3640.0,A
2019-06-13 00:00:00+00:00,3730.0,A,08049300,3610.0,A,3660.0,A
2019-06-14 00:00:00+00:00,3620.0,A,08049300,2620.0,A,3110.0,A
2019-06-15 00:00:00+00:00,2620.0,A,08049300,1450.0,A,1960.0,A
2019-06-16 00:00:00+00:00,4020.0,A,08049300,1380.0,A,2360.0,A
2019-06-17 00:00:00+00:00,4090.0,A,08049300,1530.0,A,2490.0,A
2019-06-18 00:00:00+00:00,1590.0,A,08049300,1480.0,A,1530.0,A
2019-06-19 00:00:00+00:00,2250.0,A,08049300,1500.0,A,1810.0,A
2019-06-20 00:00:00+00:00,1540.0,A,08049300,1100.0,A,1260.0,A
2019-06-21 00:00:00+00:00,1100.0,A,08049300,741.0,A,889.0,A
2019-06-22 00:00:00+00:00,741.0,A,08049300,530.0,A,609.0,A
2019-06-23 00:00:00+00:00,621.0,A,08049300,403.0,A,462.0,A
2019-06-24 00:00:00+00:00,2440.0,A,08049300,621.0,A,1510.0,A
2019-06-25 00:00:00+00:00,935.0,A,08049300,592.0,A,685.0,A
2019-06-26 00:00:00+00:00,595.0,A,08049300,440.0,A,491.0,A
2019-06-27 00:00:00+00:00,451.0,A,08049300,359.0,A,396.0,A
2019-06-28 00:00:00+00:00,390.0,A,08049300,316.0,A,353.0,A
2019-06-29 00:00:00+00:00,368.0,A,08049300,285.0,A,326.0,A
2019-06-30 00:00:00+00:00,934.0,A,08049300,368.0,A,603.0,A
2019-07-01 00:00:00+00:00,413.0,A,08049300,297.0,A,338.0,A
2019-07-02 00:00:00+00:00,449.0,A,08049300,308.0,A,347.0,A
2019-07-03 00:00:00+00:00,329.0,A,08049300,251.0,A,294.0,A
2019-07-04 00:00:00+00:00,319.0,A,08049300,216.0,A,260.0,A
2019-07-05 00:00:00+00:00,267.0,A,08049300,198.0,A,236.0,A
2019-07-06 00:00:00+00:00,2780.0,A,08049300,197.0,A,540.0,A
2019-07-07 00:00:00+00:00,3560.0,A,08049300,624.0,A,1760.0,A
2019-07-08 00:00:00+00:00,624.0,A,08049300,387.0,A,445.0,A
2019-07-09 00:00:00+00:00,428.0,A,08049300,358.0,A,391.0,A
2019-07-10 00:00:00+00:00,2030.0,A,08049300,322.0,A,418.0,A
2019-07-11 00:00:00+00:00,4070.0,A,08049300,760.0,A,2130.0,A
2019-07-12 00:00:00+00:00,760.0,A,08049300,396.0,A,506.0,A
2019-07-13 00:00:00+00:00,396.0,A,08049300,297.0,A,337.0,A
2019-07-14 00:00:00+00:00,333.0,A,08049300,253.0,A,294.0,A
2019-07-15 00:00:00+00:00,303.0,A,08049300,228.0,A,271.0,A
2019-07-16 00:00:00+00:00,297.0,A,08049300,213.0,A,262.0,A
2019-07-17 00:00:00+00:00,290.0,A,08049300,208.0,A,249.0,A
2019-07-18 00:00:00+00:00,255.0,A,08049300,191.0,A,230.0,A
2019-07-19 00:00:00+00:00,246.0,A,08049300,182.0,A,222.0,A
2019-07-20 00:00:00+00:00,243.0,A,08049300,181.0,A,216.0,A
2019-07-21 00:00:00+00:00,235.0,A,08049300,168.0,A,206.0,A
2019-07-22 00:00:00+00:00,231.0,A,08049300,169.0,A,208.0,A
2019-07-23 00:00:00+00:00,231.0,A,08049300,175.0,A,208.0,A
2019-07-24 00:00:00+00:00,226.0,A,08049300,170.0,A,199.0,A
2019-07-25 00:00:00+00:00,215.0,A,08049300,157.0,A,194.0,A
2019-07-26 00:00:00+00:00,212.0,A,08049300,160.0,A,192.0,A
2019-07-27 00:00:00+00:00,218.0,A,08049300,151.0,A,187.0,A
2019-07-28 00:00:00+00:00,215.0,A,08049300,145.0,A,184.0,A
2019-07-29 00:00:00+00:00,221.0,A,08049300,154.0,A,191.0,A
2019-07-30 00:00:00+00:00,228.0,A,08049300,167.0,A,197.0,A
2019-07-31 00:00:00+00:00,205.0,A,08049300,150.0,A,183.0,A
2019-08-01 00:00:00+00:00,231.0,A,08049300,108.0,A,173.0,A
2019-08-02 00:00:00+00:00,233.0,A,08049300,150.0,A,186.0,A
2019-08-03 00:00:00+00:00,232.0,A,08049300,137.0,A,191.0,A
2019-08-04 00:00:00+00:00,246.0,A,08049300,180.0,A,219.0,A
2019-08-05 00:00:00+00:00,236.0,A,08049300,169.0,A,206.0,A
2019-08-06 00:00:00+00:00,225.0,A,08049300,155.0,A,196.0,A
2019-08-07 00:00:00+00:00,210.0,A,08049300,157.0,A,187.0,A
2019-08-08 00:00:00+00:00,202.0,A,08049300,146.0,A,178.0,A
2019-08-09 00:00:00+00:00,199.0,A,08049300,137.0,A,175.0,A
2019-08-10 00:00:00+00:00,196.0,A,08049300,132.0,A,171.0,A
2019-08-11 00:00:00+00:00,194.0,A,08049300,127.0,A,166.0,A
2019-08-12 00:00:00+00:00,194.0,A,08049300,132.0,A,169.0,A
2019-08-13 00:00:00+00:00,192.0,A,08049300,134.0,A,167.0,A
2019-08-14 00:00:00+00:00,724.0,A,08049300,132.0,A,358.0,A
2019-08-15 00:00:00+00:00,622.0,A,08049300,274.0,A,375.0,A
2019-08-16 00:00:00+00:00,279.0,A,08049300,176.0,A,226.0,A
2019-08-17 00:00:00+00:00,223.0,A,08049300,155.0,A,194.0,A
2019-08-18 00:00:00+00:00,213.0,A,08049300,141.0,A,182.0,A
2019-08-19 00:00:00+00:00,213.0,A,08049300,137.0,A,176.0,A
2019-08-20 00:00:00+00:00,199.0,A,08049300,129.0,A,171.0,A
2019-08-21 00:00:00+00:00,199.0,A,08049300,137.0,A,172.0,A
2019-08-22 00:00:00+00:00,199.0,A,08049300,132.0,A,172.0,A
2019-08-23 00:00:00+00:00,192.0,A,08049300,134.0,A,168.0,A
2019-08-24 00:00:00+00:00,210.0,A,08049300,131.0,A,171.0,A
2019-08-25 00:00:00+00:00,1570.0,A,08049300,210.0,A,849.0,A
2019-08-26 00:00:00+00:00,473.0,A,08049300,233.0,A,293.0,A
2019-08-27 00:00:00+00:00,1200.0,A,08049300,181.0,A,365.0,A
2019-08-28 00:00:00+00:00,1200.0,A,08049300,362.0,A,674.0,A
2019-08-29 00:00:00+00:00,362.0,A,08049300,240.0,A,277.0,A
2019-08-30 00:00:00+00:00,264.0,A,08049300,181.0,A,227.0,A
2019-08-31 00:00:00+00:00,302.0,A,08049300,223.0,A,269.0,A
2019-09-01 00:00:00+00:00,289.0,A,08049300,196.0,A,237.0,A
2019-09-02 00:00:00+00:00,240.0,A,08049300,161.0,A,203.0,A
2019-09-03 00:00:00+00:00,230.0,A,08049300,153.0,A,193.0,A
2019-09-04 00:00:00+00:00,210.0,A,08049300,151.0,A,184.0,A
2019-09-05 00:00:00+00:00,210.0,A,08049300,137.0,A,176.0,A
2019-09-06 00:00:00+00:00,196.0,A,08049300,136.0,A,174.0,A
2019-09-07 00:00:00+00:00,203.0,A,08049300,139.0,A,176.0,A
2019-09-08 00:00:00+00:00,208.0,A,08049300,136.0,A,174.0,A
2019-09-09 00:00:00+00:00,206.0,A,08049300,132.0,A,174.0,A
2019-09-10 00:00:00+00:00,201.0,A,08049300,136.0,A,171.0,A
2019-09-11 00:00:00+00:00,199.0,A,08049300,126.0,A,169.0,A
2019-09-12 00:00:00+00:00,187.0,A,08049300,137.0,A,169.0,A
2019-09-13 00:00:00+00:00,194.0,A,08049300,136.0,A,171.0,A
2019-09-14 00:00:00+00:00,203.0,A,08049300,131.0,A,171.0,A
2019-09-15 00:00:00+00:00,206.0,A,08049300,129.0,A,171.0,A
2019-09-16 00:00:00+00:00,208.0,A,08049300,136.0,A,172.0,A
2019-09-17 00:00:00+00:00,192.0,A,08049300,143.0,A,171.0,A
2019-09-18 00:00:00+00:00,194.0,A,08049300,131.0,A,165.0,A
2019-09-19 00:00:00+00:00,199.0,A,08049300,137.0,A,171.0,A
2019-09-20 00:00:00+00:00,194.0,A,08049300,132.0,A,169.0,A
2019-09-21 00:00:00+00:00,199.0,A,08049300,121.0,A,166.0,A
2019-09-22 00:00:00+00:00,199.0,A,08049300,120.0,A,164.0,A
2019-09-23 00:00:00+00:00,199.0,A,08049300,123.0,A,167.0,A
2019-09-24 00:00:00+00:00,194.0,A,08049300,127.0,A,164.0,A
2019-09-25 00:00:00+00:00,185.0,A,08049300,121.0,A,163.0,A
2019-09-26 00:00:00+00:00,190.0,A,08049300,129.0,A,163.0,A
2019-09-27 00:00:00+00:00,185.0,A,08049300,124.0,A,160.0,A
2019-09-28 00:00:00+00:00,192.0,A,08049300,117.0,A,159.0,A
2019-09-29 00:00:00+00:00,190.0,A,08049300,108.0,A,154.0,A
2019-09-30 00:00:00+00:00,190.0,A,08049300,127.0,A,162.0,A
2019-10-01 00:00:00+00:00,190.0,A,08049300,115.0,A,160.0,A
2019-10-02 00:00:00+00:00,183.0,A,08049300,120.0,A,159.0,A
2019-10-03 00:00:00+00:00,185.0,A,08049300,123.0,A,159.0,A
2019-10-04 00:00:00+00:00,176.0,A,08049300,123.0,A,158.0,A
2019-10-05 00:00:00+00:00,196.0,A,08049300,115.0,A,160.0,A
2019-10-06 00:00:00+00:00,192.0,A,08049300,117.0,A,161.0,A
2019-10-07 00:00:00+00:00,192.0,A,08049300,118.0,A,161.0,A
2019-10-08 00:00:00+00:00,176.0,A,08049300,70.6,A,146.0,A
2019-10-09 00:00:00+00:00,176.0,A,08049300,121.0,A,157.0,A
2019-10-10 00:00:00+00:00,1120.0,A,08049300,123.0,A,210.0,A
2019-10-11 00:00:00+00:00,2370.0,A,08049300,866.0,A,1550.0,A
2019-10-12 00:00:00+00:00,866.0,A,08049300,323.0,A,471.0,A
2019-10-13 00:00:00+00:00,323.0,A,08049300,205.0,A,253.0,A
2019-10-14 00:00:00+00:00,251.0,A,08049300,165.0,A,211.0,A
2019-10-15 00:00:00+00:00,234.0,A,08049300,169.0,A,202.0,A
2019-10-16 00:00:00+00:00,226.0,A,08049300,160.0,A,192.0,A
2019-10-17 00:00:00+00:00,212.0,A,08049300,154.0,A,186.0,A
2019-10-18 00:00:00+00:00,210.0,A,08049300,137.0,A,182.0,A
2019-10-19 00:00:00+00:00,212.0,A,08049300,141.0,A,180.0,A
2019-10-20 00:00:00+00:00,234.0,A,08049300,142.0,A,182.0,A
2019-10-21 00:00:00+00:00,4610.0,A,08049300,234.0,A,2360.0,A
2019-10-22 00:00:00+00:00,1020.0,A,08049300,331.0,A,526.0,A
2019-10-23 00:00:00+00:00,336.0,A,08049300,236.0,A,270.0,A
2019-10-24 00:00:00+00:00,2210.0,A,08049300,198.0,A,390.0,A
2019-10-25 00:00:00+00:00,5220.0,A,08049300,1100.0,A,3140.0,A
2019-10-26 00:00:00+00:00,1100.0,A,08049300,446.0,A,636.0,A
2019-10-27 00:00:00+00:00,446.0,A,08049300,301.0,A,352.0,A
2019-10-28 00:00:00+00:00,336.0,A,08049300,241.0,A,282.0,A
2019-10-29 00:00:00+00:00,441.0,A,08049300,151.0,A,261.0,A
2019-10-30 00:00:00+00:00,2720.0,A,08049300,441.0,A,1690.0,A
2019-10-31 00:00:00+00:00,1690.0,A,08049300,452.0,A,826.0,A
2019-11-01 00:00:00+00:00,455.0,A,08049300,334.0,A,378.0,A
2019-11-02 00:00:00+00:00,336.0,A,08049300,254.0,A,297.0,A
2019-11-03 00:00:00+00:00,308.0,A,08049300,215.0,A,265.0,A
2019-11-04 00:00:00+00:00,294.0,A,08049300,205.0,A,250.0,A
2019-11-05 00:00:00+00:00,262.0,A,08049300,196.0,A,234.0,A
2019-11-06 00:00:00+00:00,264.0,A,08049300,198.0,A,241.0,A
2019-11-07 00:00:00+00:00,2010.0,A,08049300,251.0,A,1060.0,A
2019-11-08 00:00:00+00:00,1590.0,A,08049300,464.0,A,836.0,A
2019-11-09 00:00:00+00:00,464.0,A,08049300,321.0,A,376.0,A
2019-11-10 00:00:00+00:00,354.0,A,08049300,256.0,A,304.0,A
2019-11-11 00:00:00+00:00,318.0,A,08049300,229.0,A,273.0,A
2019-11-12 00:00:00+00:00,286.0,A,08049300,210.0,A,249.0,A
2019-11-13 00:00:00+00:00,264.0,A,08049300,198.0,A,236.0,A
2019-11-14 00:00:00+00:00,259.0,A,08049300,194.0,A,230.0,A
2019-11-15 00:00:00+00:00,254.0,A,08049300,177.0,A,222.0,A
2019-11-16 00:00:00+00:00,246.0,A,08049300,171.0,A,214.0,A
2019-11-17 00:00:00+00:00,249.0,A,08049300,171.0,A,214.0,A
2019-11-18 00:00:00+00:00,251.0,A,08049300,169.0,A,214.0,A
2019-11-19 00:00:00+00:00,234.0,A,08049300,173.0,A,208.0,A
2019-11-20 00:00:00+00:00,231.0,A,08049300,169.0,A,204.0,A
2019-11-21 00:00:00+00:00,229.0,A,08049300,167.0,A,204.0,A
2019-11-22 00:00:00+00:00,551.0,A,08049300,201.0,A,352.0,A
2019-11-23 00:00:00+00:00,526.0,A,08049300,306.0,A,371.0,A
2019-11-24 00:00:00+00:00,311.0,A,08049300,210.0,A,260.0,A
2019-11-25 00:00:00+00:00,279.0,A,08049300,192.0,A,236.0,A
2019-11-26 00:00:00+00:00,254.0,A,08049300,185.0,A,220.0,A
2019-11-27 00:00:00+00:00,241.0,A,08049300,167.0,A,210.0,A
2019-11-28 00:00:00+00:00,680.0,A,08049300,208.0,A,369.0,A
2019-11-29 00:00:00+00:00,650.0,A,08049300,373.0,A,459.0,A
2019-11-30 00:00:00+00:00,712.0,A,08049300,501.0,A,652.0,A
2019-12-01 00:00:00+00:00,647.0,A,08049300,373.0,A,450.0,A
2019-12-02 00:00:00+00:00,381.0,A,08049300,264.0,A,305.0,A
2019-12-03 00:00:00+00:00,296.0,A,08049300,222.0,A,260.0,A
2019-12-04 00:00:00+00:00,275.0,A,08049300,205.0,A,243.0,A
