datetime,00060_radar sensor_Maximum,00060_radar sensor_Maximum_cd,site_no,00060_radar sensor_Minimum,00060_radar sensor_Minimum_cd,00060_radar sensor_Mean,00060_radar sensor_Mean_cd
1976-02-22 00:00:00+00:00,,,08092000,,,5.4,A
1976-02-23 00:00:00+00:00,,,08092000,,,5.4,A
1976-02-24 00:00:00+00:00,,,08092000,,,4.7,A
1976-02-25 00:00:00+00:00,,,08092000,,,4.4,A
1976-02-26 00:00:00+00:00,,,08092000,,,4.4,A
1976-02-27 00:00:00+00:00,,,08092000,,,4.7,A
1976-02-28 00:00:00+00:00,,,08092000,,,4.1,A
1976-02-29 00:00:00+00:00,,,08092000,,,4.4,A
1976-03-01 00:00:00+00:00,,,08092000,,,4.1,A
1976-03-02 00:00:00+00:00,,,08092000,,,4.1,A
1976-03-03 00:00:00+00:00,,,08092000,,,4.3,A
1976-03-04 00:00:00+00:00,,,08092000,,,4.4,A
1976-03-05 00:00:00+00:00,,,08092000,,,4.3,A
1976-03-06 00:00:00+00:00,,,08092000,,,3.2,A
1976-03-07 00:00:00+00:00,,,08092000,,,4.1,A
1976-03-08 00:00:00+00:00,,,08092000,,,13.0,A
1976-03-09 00:00:00+00:00,,,08092000,,,14.0,A
1976-03-10 00:00:00+00:00,,,08092000,,,7.4,A
1976-03-11 00:00:00+00:00,,,08092000,,,5.3,A
1976-03-12 00:00:00+00:00,,,08092000,,,4.6,A
1976-03-13 00:00:00+00:00,,,08092000,,,4.1,A
1976-03-14 00:00:00+00:00,,,08092000,,,4.5,A
1976-03-15 00:00:00+00:00,,,08092000,,,4.1,A
1976-03-16 00:00:00+00:00,,,08092000,,,3.8,A
1976-03-17 00:00:00+00:00,,,08092000,,,3.3,A
1976-03-18 00:00:00+00:00,,,08092000,,,3.6,A
1976-03-19 00:00:00+00:00,,,08092000,,,4.1,A
1976-03-20 00:00:00+00:00,,,08092000,,,4.1,A
1976-03-21 00:00:00+00:00,,,08092000,,,3.5,A
1976-03-22 00:00:00+00:00,,,08092000,,,3.6,A
1976-03-23 00:00:00+00:00,,,08092000,,,3.6,A
1976-03-24 00:00:00+00:00,,,08092000,,,25.0,A
1976-03-25 00:00:00+00:00,,,08092000,,,19.0,A
1976-03-26 00:00:00+00:00,,,08092000,,,7.8,A
1976-03-27 00:00:00+00:00,,,08092000,,,5.5,A
1976-03-28 00:00:00+00:00,,,08092000,,,5.2,A
1976-03-29 00:00:00+00:00,,,08092000,,,7.8,A
1976-03-30 00:00:00+00:00,,,08092000,,,7.5,A
1976-03-31 00:00:00+00:00,,,08092000,,,5.8,A
1976-04-01 00:00:00+00:00,,,08092000,,,5.1,A
1976-04-02 00:00:00+00:00,,,08092000,,,5.2,A
1976-04-03 00:00:00+00:00,,,08092000,,,5.1,A
1976-04-04 00:00:00+00:00,,,08092000,,,28.0,A
1976-04-05 00:00:00+00:00,,,08092000,,,6.9,A
